testFlag,electionDate,statePostal,countyNumber,FIPSCode,boroughName,assemblyDistrict,electionDistrict,raceNumber,officeID,raceTypeID,searNumber,officeName,seatName,raceTypeParty,raceType,officeDescription,numberOfWinners,numberInRunoff,precinctsReporting,totalPrecincts,candidateNumber,order,party,firstName,middleName,lastName,junior,useJunior,incumbent,voteCount,winner,politicianID,candidateNumber,order,party,firstName,middleName,lastName,junior,useJunior,incumbent,voteCount,winner,politicianID
l,9/13/18,NY,59109,0,Brooklyn,AD59,ED9,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,1,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,6,X,1506
l,9/13/18,NY,59110,0,Brooklyn,AD59,ED10,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,22,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,136,X,1506
l,9/13/18,NY,59111,0,Brooklyn,AD59,ED11,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,12,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,165,X,1506
l,9/13/18,NY,59112,0,Brooklyn,AD59,ED12,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,37,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,174,X,1506
l,9/13/18,NY,59113,0,Brooklyn,AD59,ED13,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,24,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,209,X,1506
l,9/13/18,NY,59114,0,Brooklyn,AD59,ED14,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,31,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,230,X,1506
l,9/13/18,NY,59115,0,Brooklyn,AD59,ED15,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,13,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,202,X,1506
l,9/13/18,NY,59116,0,Brooklyn,AD59,ED16,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,31,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,270,X,1506
l,9/13/18,NY,59117,0,Brooklyn,AD59,ED17,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,241,X,1506
l,9/13/18,NY,59118,0,Brooklyn,AD59,ED18,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,194,X,1506
l,9/13/18,NY,59119,0,Brooklyn,AD59,ED19,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,10,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,44,X,1506
l,9/13/18,NY,59120,0,Brooklyn,AD59,ED20,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,18,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,170,X,1506
l,9/13/18,NY,59121,0,Brooklyn,AD59,ED21,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,28,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,198,X,1506
l,9/13/18,NY,59122,0,Brooklyn,AD59,ED22,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,34,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,222,X,1506
l,9/13/18,NY,59123,0,Brooklyn,AD59,ED23,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,13,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,106,X,1506
l,9/13/18,NY,59124,0,Brooklyn,AD59,ED24,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,22,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,161,X,1506
l,9/13/18,NY,59125,0,Brooklyn,AD59,ED25,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,24,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,184,X,1506
l,9/13/18,NY,59126,0,Brooklyn,AD59,ED26,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,33,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,204,X,1506
l,9/13/18,NY,59127,0,Brooklyn,AD59,ED27,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,41,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,225,X,1506
l,9/13/18,NY,59128,0,Brooklyn,AD59,ED28,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,32,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,190,X,1506
l,9/13/18,NY,59129,0,Brooklyn,AD59,ED29,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,29,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,131,X,1506
l,9/13/18,NY,59130,0,Brooklyn,AD59,ED30,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,28,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,142,X,1506
l,9/13/18,NY,59131,0,Brooklyn,AD59,ED31,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,39,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,165,X,1506
l,9/13/18,NY,59132,0,Brooklyn,AD59,ED32,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,24,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,130,X,1506
l,9/13/18,NY,59133,0,Brooklyn,AD59,ED33,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,28,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,70,X,1506
l,9/13/18,NY,59134,0,Brooklyn,AD59,ED34,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,17,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,62,X,1506
l,9/13/18,NY,59135,0,Brooklyn,AD59,ED35,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,40,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,90,X,1506
l,9/13/18,NY,59136,0,Brooklyn,AD59,ED36,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,51,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,78,X,1506
l,9/13/18,NY,59137,0,Brooklyn,AD59,ED37,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,29,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,67,X,1506
l,9/13/18,NY,59138,0,Brooklyn,AD59,ED38,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,36,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,94,X,1506
l,9/13/18,NY,59139,0,Brooklyn,AD59,ED39,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,36,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,86,X,1506
l,9/13/18,NY,59140,0,Brooklyn,AD59,ED40,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,39,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,81,X,1506
l,9/13/18,NY,59141,0,Brooklyn,AD59,ED41,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,33,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,183,X,1506
l,9/13/18,NY,59142,0,Brooklyn,AD59,ED42,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,20,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,44,X,1506
l,9/13/18,NY,59143,0,Brooklyn,AD59,ED43,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,21,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,28,X,1506
l,9/13/18,NY,59144,0,Brooklyn,AD59,ED44,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,37,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,57,X,1506
l,9/13/18,NY,59145,0,Brooklyn,AD59,ED45,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,14,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,49,X,1506
l,9/13/18,NY,59146,0,Brooklyn,AD59,ED46,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,1,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,0,X,1506
l,9/13/18,NY,59147,0,Brooklyn,AD59,ED47,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,20,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,187,X,1506
l,9/13/18,NY,59148,0,Brooklyn,AD59,ED48,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,0,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,2,X,1506
l,9/13/18,NY,59149,0,Brooklyn,AD59,ED49,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,25,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,131,X,1506
l,9/13/18,NY,59150,0,Brooklyn,AD59,ED50,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,25,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,108,X,1506
l,9/13/18,NY,59151,0,Brooklyn,AD59,ED51,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,22,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,117,X,1506
l,9/13/18,NY,59152,0,Brooklyn,AD59,ED52,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,14,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,63,X,1506
l,9/13/18,NY,59153,0,Brooklyn,AD59,ED53,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,13,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,36,X,1506
l,9/13/18,NY,59154,0,Brooklyn,AD59,ED54,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,24,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,89,X,1506
l,9/13/18,NY,59155,0,Brooklyn,AD59,ED55,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,7,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,61,X,1506
l,9/13/18,NY,59156,0,Brooklyn,AD59,ED56,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,22,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,165,X,1506
l,9/13/18,NY,59157,0,Brooklyn,AD59,ED57,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,28,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,126,X,1506
l,9/13/18,NY,59158,0,Brooklyn,AD59,ED58,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,23,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,76,X,1506
l,9/13/18,NY,59159,0,Brooklyn,AD59,ED59,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,33,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,78,X,1506
l,9/13/18,NY,59160,0,Brooklyn,AD59,ED60,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,15,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,47,X,1506
l,9/13/18,NY,59161,0,Brooklyn,AD59,ED61,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,13,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,64,X,1506
l,9/13/18,NY,59162,0,Brooklyn,AD59,ED62,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,14,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,36,X,1506
l,9/13/18,NY,59163,0,Brooklyn,AD59,ED63,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,12,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,131,X,1506
l,9/13/18,NY,59164,0,Brooklyn,AD59,ED64,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,22,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,194,X,1506
l,9/13/18,NY,59165,0,Brooklyn,AD59,ED65,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,165,X,1506
l,9/13/18,NY,59166,0,Brooklyn,AD59,ED66,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,29,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,239,X,1506
l,9/13/18,NY,59167,0,Brooklyn,AD59,ED67,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,23,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,172,X,1506
l,9/13/18,NY,59168,0,Brooklyn,AD59,ED68,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,16,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,148,X,1506
l,9/13/18,NY,59169,0,Brooklyn,AD59,ED69,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,28,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,210,X,1506
l,9/13/18,NY,59170,0,Brooklyn,AD59,ED70,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,201,X,1506
l,9/13/18,NY,59171,0,Brooklyn,AD59,ED71,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,220,X,1506
l,9/13/18,NY,59172,0,Brooklyn,AD59,ED72,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,25,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,189,X,1506
l,9/13/18,NY,59173,0,Brooklyn,AD59,ED73,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,33,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,186,X,1506
l,9/13/18,NY,59174,0,Brooklyn,AD59,ED74,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,20,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,208,X,1506
l,9/13/18,NY,59175,0,Brooklyn,AD59,ED75,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,20,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,182,X,1506
l,9/13/18,NY,59176,0,Brooklyn,AD59,ED76,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,20,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,194,X,1506
l,9/13/18,NY,59177,0,Brooklyn,AD59,ED77,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,8,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,103,X,1506
l,9/13/18,NY,59178,0,Brooklyn,AD59,ED78,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,12,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,110,X,1506
l,9/13/18,NY,59179,0,Brooklyn,AD59,ED79,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,20,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,157,X,1506
l,9/13/18,NY,59180,0,Brooklyn,AD59,ED80,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,24,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,152,X,1506
l,9/13/18,NY,59181,0,Brooklyn,AD59,ED81,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,18,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,166,X,1506
l,9/13/18,NY,59182,0,Brooklyn,AD59,ED82,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,17,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,141,X,1506
l,9/13/18,NY,59183,0,Brooklyn,AD59,ED83,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,25,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,72,X,1506
l,9/13/18,NY,59184,0,Brooklyn,AD59,ED84,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,22,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,186,X,1506
l,9/13/18,NY,59185,0,Brooklyn,AD59,ED85,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,21,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,191,X,1506
l,9/13/18,NY,59186,0,Brooklyn,AD59,ED86,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,0,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,0,X,1506
l,9/13/18,NY,59187,0,Brooklyn,AD59,ED87,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,0,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,0,X,1506
l,9/13/18,NY,59188,0,Brooklyn,AD59,ED88,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,0,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,0,X,1506
l,9/13/18,NY,59189,0,Brooklyn,AD59,ED89,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,0,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,0,X,1506
l,9/13/18,NY,59190,0,Brooklyn,AD59,ED90,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,0,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,0,X,1506
l,9/13/18,NY,60101,0,Brooklyn,AD60,ED1,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,21,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,155,X,1506
l,9/13/18,NY,60102,0,Brooklyn,AD60,ED2,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,19,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,131,X,1506
l,9/13/18,NY,60103,0,Brooklyn,AD60,ED3,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,19,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,161,X,1506
l,9/13/18,NY,60104,0,Brooklyn,AD60,ED4,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,18,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,107,X,1506
l,9/13/18,NY,60105,0,Brooklyn,AD60,ED5,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,21,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,147,X,1506
l,9/13/18,NY,60106,0,Brooklyn,AD60,ED6,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,5,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,46,X,1506
l,9/13/18,NY,60107,0,Brooklyn,AD60,ED7,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,22,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,206,X,1506
l,9/13/18,NY,60108,0,Brooklyn,AD60,ED8,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,36,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,181,X,1506
l,9/13/18,NY,60109,0,Brooklyn,AD60,ED9,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,22,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,189,X,1506
l,9/13/18,NY,60110,0,Brooklyn,AD60,ED10,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,8,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,96,X,1506
l,9/13/18,NY,60111,0,Brooklyn,AD60,ED11,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,1,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,17,X,1506
l,9/13/18,NY,60112,0,Brooklyn,AD60,ED12,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,11,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,105,X,1506
l,9/13/18,NY,60113,0,Brooklyn,AD60,ED13,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,22,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,241,X,1506
l,9/13/18,NY,60114,0,Brooklyn,AD60,ED14,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,22,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,185,X,1506
l,9/13/18,NY,60115,0,Brooklyn,AD60,ED15,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,21,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,132,X,1506
l,9/13/18,NY,60116,0,Brooklyn,AD60,ED16,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,12,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,58,X,1506
l,9/13/18,NY,60117,0,Brooklyn,AD60,ED17,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,34,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,233,X,1506
l,9/13/18,NY,60118,0,Brooklyn,AD60,ED18,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,16,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,95,X,1506
l,9/13/18,NY,60119,0,Brooklyn,AD60,ED19,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,10,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,75,X,1506
l,9/13/18,NY,60120,0,Brooklyn,AD60,ED20,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,4,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,21,X,1506
l,9/13/18,NY,60121,0,Brooklyn,AD60,ED21,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,11,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,67,X,1506
l,9/13/18,NY,60122,0,Brooklyn,AD60,ED22,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,9,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,62,X,1506
l,9/13/18,NY,60123,0,Brooklyn,AD60,ED23,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,6,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,17,X,1506
l,9/13/18,NY,60124,0,Brooklyn,AD60,ED24,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,21,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,93,X,1506
l,9/13/18,NY,60125,0,Brooklyn,AD60,ED25,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,0,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,0,X,1506
l,9/13/18,NY,60126,0,Brooklyn,AD60,ED26,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,32,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,271,X,1506
